id_alimento,id_usuario,nome_alimento,estado_alimento,alimento_verificado,grupo_alimentar,marca_alimento,alimento_ativo,dtt_criacao_alimento,id_tabela_nutricional,unidade_medida,porcao_padrao,kcal,qtde_proteina,qtde_gordura,qtde_carboidrato,qtde_alcool,qtde_fibra,qtde_saturada,qtde_monosaturada,qtde_polisaturada,qtde_trans,qtde_acucar,qtde_calcio,qtde_ferro,qtde_sodio,qtde_potassio,qtde_vitamina_a,qtde_vitamina_d,qtde_vitamina_e,qtde_vitamina_c
853,,Camarão,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,853,GRAMA,100,99.0,20.9,1.1,0.0,0.0,,0.3,0.2,0.4,0.0,,39.0,3.1,224.0,182.0,68.0,3.6,1.4,2.2
854,,Camarão,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,854,GRAMA,100,99.0,20.9,1.1,0.0,0.0,,0.3,0.2,0.4,0.0,,39.0,3.1,224.0,182.0,68.0,3.6,1.4,2.2
855,,Camarão,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,855,GRAMA,100,99.0,20.9,1.1,0.0,0.0,,0.3,0.2,0.4,0.0,,39.0,3.1,224.0,182.0,68.0,3.6,1.4,2.2
856,,Camarão,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,856,GRAMA,100,121.7,20.9,3.6,0.0,0.0,,0.3,0.2,0.4,0.0,,39.0,3.1,224.0,182.0,68.0,3.6,1.4,2.2
857,,Camarão,REFOGADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,857,GRAMA,100,121.7,20.9,3.6,0.0,0.0,,0.3,0.2,0.4,0.0,,39.0,3.1,224.0,182.0,68.0,3.6,1.4,2.2
858,,Siri,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,858,GRAMA,100,102.0,20.2,1.8,0.0,0.0,,0.6,0.9,2.2,,,104.0,0.9,279.0,324.0,2.0,,1.8,3.3
859,,Siri,REFOGADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,859,GRAMA,100,124.7,20.2,4.3,0.0,0.0,,0.6,0.9,2.2,,,104.0,0.9,279.0,324.0,2.0,,1.8,3.3
860,,Bau,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,860,GRAMA,100,102.0,20.2,1.8,0.0,0.0,,0.2,0.3,0.7,,,104.0,0.9,279.0,324.0,2.0,,1.8,3.3
861,,Goiá,CRU,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,861,GRAMA,100,102.0,20.2,1.8,0.0,0.0,,0.2,0.3,0.7,,,104.0,0.9,279.0,324.0,2.0,,1.8,3.3
862,,Caranguejo,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,862,GRAMA,100,102.0,20.2,1.8,0.0,0.0,,0.2,0.3,0.7,,,104.0,0.9,279.0,324.0,2.0,,1.8,3.3
863,,Caranguejo,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,863,GRAMA,100,102.0,20.2,1.8,0.0,0.0,,0.2,0.3,0.7,,,104.0,0.9,279.0,324.0,2.0,,1.8,3.3
864,,Guaiamu,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,864,GRAMA,100,102.0,20.2,1.8,0.0,0.0,,0.2,0.3,0.7,,,104.0,0.9,279.0,324.0,2.0,,1.8,3.3
865,,Marisco,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,865,GRAMA,100,148.0,25.6,1.9,5.1,0.0,,0.2,0.2,0.6,,,92.0,28.0,112.0,628.0,181.0,0.2,0.6,22.1
866,,Marisco,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,866,GRAMA,100,170.7,25.6,4.5,5.1,0.0,,0.2,0.2,0.6,,,92.0,28.0,112.0,628.0,181.0,0.2,0.6,22.1
867,,Ostra,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,867,GRAMA,100,137.0,14.1,4.9,7.8,0.0,,1.5,0.6,1.9,,,90.0,12.0,422.0,281.0,54.0,16.0,1.7,6.0
868,,Sururu,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,868,GRAMA,100,148.0,25.6,1.9,5.1,0.0,,0.6,0.8,2.0,0.0,,92.0,28.0,112.0,628.0,181.0,0.2,0.6,22.1
869,,Bacalhau,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,869,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.4,0.3,0.7,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
870,,Bacalhau,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,870,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.4,0.3,0.7,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
871,,Bacalhau,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,871,GRAMA,100,139.7,24.2,4.1,0.0,0.0,,0.4,0.3,0.7,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
872,,Bacalhau,REFOGADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,872,GRAMA,100,139.7,24.2,4.1,0.0,0.0,,0.4,0.3,0.7,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
873,,Ovas de peixe,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,873,GRAMA,100,204.0,28.6,8.2,1.9,0.0,,2.3,2.7,4.9,0.0,,28.0,0.8,117.0,283.0,91.0,4.0,9.0,16.4
874,,Ovas de peixe,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,874,GRAMA,100,226.7,28.6,10.8,1.9,0.0,,2.3,2.7,4.9,0.0,,28.0,0.8,117.0,283.0,91.0,4.0,9.0,16.4
875,,Peixe de água doce,CRU,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,875,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.4,0.3,0.7,,,18.0,0.3,105.0,344.0,13.0,5.5,0.7,
876,,Peixe de água doce,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,876,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.4,0.3,0.7,,,18.0,0.3,105.0,344.0,13.0,5.5,0.7,
877,,Peixe de água doce,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,877,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.4,0.3,0.7,,,18.0,0.3,105.0,344.0,13.0,5.5,0.7,
878,,Peixe de água doce,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,878,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.4,0.3,0.7,,,18.0,0.3,105.0,344.0,13.0,5.5,0.7,
879,,Peixe de água doce,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,879,GRAMA,100,139.7,24.2,4.1,0.0,0.0,,0.4,0.3,0.7,,,18.0,0.3,105.0,344.0,13.0,5.5,0.7,
880,,Peixe de água doce,REFOGADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,880,GRAMA,100,139.7,24.2,4.1,0.0,0.0,,0.4,0.3,0.7,,,18.0,0.3,105.0,344.0,13.0,5.5,0.7,
881,,Peixe de água doce salgado,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,881,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.7,0.9,2.1,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
882,,Peixe de água doce salgado,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,882,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.7,0.9,2.1,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
883,,Peixe de água doce salgado,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,883,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.7,0.9,2.1,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
884,,Peixe de água doce salgado,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,884,GRAMA,100,139.7,24.2,4.1,0.0,0.0,,0.7,0.9,2.1,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
885,,Tracajá,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,885,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.4,0.3,0.7,,,18.0,0.3,105.0,344.0,13.0,1.9,0.7,
886,,Peixe,CRU,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,886,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.7,0.9,2.1,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
887,,Peixe,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,887,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.7,0.9,2.1,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
888,,Peixe,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,888,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.7,0.9,2.1,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
889,,Peixe,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,889,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.7,0.9,2.1,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
890,,Peixe,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,890,GRAMA,100,139.7,24.2,4.1,0.0,0.0,,0.7,0.9,2.1,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
891,,Peixe,REFOGADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,891,GRAMA,100,139.7,24.2,4.1,0.0,0.0,,0.7,0.9,2.1,,,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
892,,Peixe  salgado,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,892,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.7,0.9,2.1,,0.0,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
893,,Peixe  salgado,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,893,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.7,0.9,2.1,,0.0,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
894,,Peixe  salgado,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,894,GRAMA,100,117.0,24.2,1.5,0.0,0.0,,0.7,0.9,2.1,,0.0,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
895,,Peixe  salgado,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,895,GRAMA,100,139.7,24.2,4.1,0.0,0.0,,0.7,0.9,2.1,,0.0,18.0,0.3,105.0,344.0,13.0,1.1,0.7,
896,,Azeitona,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,896,GRAMA,100,145.0,1.0,15.3,3.8,0.0,3.3,2.0,11.3,1.3,,,52.0,0.5,1556.0,42.0,19.7,,3.8,
897,,Ervilha em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,897,GRAMA,100,69.0,4.4,0.3,12.6,0.0,4.1,0.1,0.0,0.2,,4.2,20.0,0.9,252.0,173.0,26.7,,0.0,9.6
898,,Petit-pois,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,898,GRAMA,100,69.0,4.4,0.3,12.6,0.0,4.1,0.1,0.0,0.2,,4.2,20.0,0.9,252.0,173.0,26.7,,0.0,9.6
899,,Milho verde em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,899,GRAMA,100,81.0,2.6,0.9,18.8,0.0,1.9,0.2,0.2,0.5,,3.0,5.0,0.7,298.0,135.0,2.3,,0.1,0.7
900,,Palmito em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,900,GRAMA,100,28.0,2.5,0.6,4.6,0.0,2.4,0.1,0.1,0.2,,,58.0,3.1,426.0,177.0,,,0.5,7.9
901,,Cogumelo em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,901,GRAMA,100,50.7,1.9,3.2,5.1,0.0,2.4,0.5,0.7,1.8,0.0,1.4,11.0,0.8,425.0,129.0,,0.5,0.2,
902,,Champignon em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,902,GRAMA,100,50.7,1.9,3.2,5.1,0.0,2.4,0.5,0.7,1.8,0.0,1.4,11.0,0.8,425.0,129.0,,0.5,0.2,
903,,Aspargo em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,903,GRAMA,100,19.0,2.1,0.7,2.5,0.0,1.6,0.1,0.0,0.3,,1.1,16.0,1.8,287.0,172.0,41.1,,1.2,18.4
904,,Repolho em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,904,GRAMA,100,19.0,0.9,0.1,4.3,0.0,2.9,0.0,0.0,0.1,,0.2,30.0,1.5,661.0,170.0,0.9,,0.1,14.7
905,,Chucrute,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,905,GRAMA,100,19.0,0.9,0.1,4.3,0.0,2.9,0.0,0.0,0.1,,0.2,30.0,1.5,661.0,170.0,0.9,,0.1,14.7
906,,Legume  em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,906,GRAMA,100,47.0,2.5,0.3,9.1,0.0,2.8,0.1,0.0,0.1,,3.2,22.6,0.8,482.8,176.1,292.7,,0.4,6.2
907,,Creme de cebola,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,907,GRAMA,100,46.3,0.8,2.5,5.3,0.0,0.2,0.8,0.8,0.7,0.3,2.7,59.2,0.2,374.7,89.4,15.2,0.0,0.2,1.3
908,,Creme de legumes,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,908,GRAMA,100,10.6,0.5,0.0,2.1,0.0,0.2,0.0,0.0,0.0,,0.4,6.5,0.1,289.6,22.7,14.0,,0.0,1.6
909,,Yakissoba,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,909,GRAMA,100,527.0,8.4,30.8,57.5,0.0,3.9,4.4,7.7,17.3,,1.5,20.0,4.7,439.0,120.0,0.1,,3.5,
910,,Milho verde com ervilha em conserva,CRU,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,910,GRAMA,100,79.5,3.8,0.5,16.8,0.0,3.0,0.1,0.1,0.2,,3.9,13.4,1.0,36.1,172.3,56.9,,0.1,6.7
911,,Milho verde com ervilha em conserva,COZIDO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,911,GRAMA,100,79.5,3.8,0.5,16.8,0.0,3.0,0.1,0.1,0.2,,3.9,13.4,1.0,36.1,172.3,56.9,,0.1,6.7
912,,Milho verde com ervilha em conserva,FRITO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,912,GRAMA,100,79.5,3.8,0.5,16.8,0.0,3.0,0.1,0.1,0.2,,3.9,13.4,1.0,36.1,172.3,56.9,,0.1,6.7
913,,Feijoada,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,913,GRAMA,100,181.6,11.1,7.9,16.9,0.0,5.7,2.5,3.0,1.7,0.1,2.7,26.7,1.8,353.1,327.9,2.8,0.2,0.8,7.0
914,,Feijão branco com dobradinha em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,914,GRAMA,100,136.4,10.7,5.9,10.2,0.0,2.3,1.8,2.3,1.1,0.1,0.5,70.3,1.7,332.2,260.0,4.5,,0.6,3.0
915,,Cozido,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,915,GRAMA,100,87.3,5.6,3.8,7.9,0.0,1.7,1.3,1.7,0.4,0.1,1.2,18.4,0.9,298.3,190.7,39.5,0.1,0.2,8.6
916,,Pasta de carne em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,916,GRAMA,100,245.7,9.9,16.9,14.1,0.0,0.2,4.5,5.8,5.0,0.3,8.5,12.5,0.8,800.1,109.4,22.7,0.3,0.7,0.1
917,,Pasta de presunto em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,917,GRAMA,100,276.5,17.9,21.4,1.8,0.0,,7.3,9.5,2.8,0.2,1.8,20.3,1.5,1019.4,198.9,26.8,0.5,0.2,
918,,Pasta de galinha em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,918,GRAMA,100,214.4,16.4,14.5,3.7,0.0,0.2,3.9,6.4,3.1,0.7,0.7,18.2,1.0,706.5,158.6,19.0,0.2,0.2,1.0
919,,Carne bovina em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,919,GRAMA,100,242.0,24.2,15.4,0.0,0.0,,5.7,7.0,0.6,0.7,,8.2,2.8,367.8,337.1,,0.7,0.1,
920,,Almôndega,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,920,GRAMA,100,214.8,20.6,9.2,11.0,0.0,0.8,3.5,3.6,0.7,0.5,2.2,56.0,2.7,153.3,278.3,26.5,0.6,0.4,0.8
921,,Kitute bovino,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,921,GRAMA,100,242.0,24.2,15.4,0.0,0.0,,5.7,7.0,0.6,0.7,,8.2,2.8,367.8,337.1,,0.7,0.1,
922,,Almôndega ao molho em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,922,GRAMA,100,203.5,16.2,10.7,9.7,0.0,0.9,4.0,4.7,0.6,0.6,2.7,56.8,2.2,246.5,313.6,24.3,0.4,0.6,2.1
923,,Kitute suíno,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,923,GRAMA,100,178.0,22.6,9.0,0.0,0.0,,3.1,4.4,1.4,0.0,,8.0,1.3,1500.0,409.0,,0.8,0.3,
924,,Presuntada,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,924,GRAMA,100,178.0,22.6,9.0,0.0,0.0,,3.1,4.4,1.4,0.0,,8.0,1.3,1500.0,409.0,,0.8,0.3,
925,,Fiambre,CRU,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,925,GRAMA,100,178.0,22.6,9.0,0.0,0.0,,3.1,4.4,1.4,0.0,,8.0,1.3,1500.0,409.0,,0.8,0.3,
926,,Fiambre,COZIDO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,926,GRAMA,100,178.0,22.6,9.0,0.0,0.0,,3.1,4.4,1.4,0.0,,8.0,1.3,1500.0,409.0,,0.8,0.3,
927,,Fiambre,ASSADO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,927,GRAMA,100,178.0,22.6,9.0,0.0,0.0,,3.1,4.4,1.4,0.0,,8.0,1.3,1500.0,409.0,,0.8,0.3,
928,,Fiambre,FRITO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,928,GRAMA,100,178.0,22.6,9.0,0.0,0.0,,3.1,4.4,1.4,0.0,,8.0,1.3,1500.0,409.0,,0.8,0.3,
929,,Salsicha em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,929,GRAMA,100,269.1,8.3,25.8,0.3,0.0,0.0,8.3,11.1,4.5,0.3,0.2,17.1,0.6,752.8,100.6,18.4,0.3,0.4,0.0
930,,Sardinha em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,930,GRAMA,100,208.0,24.6,11.4,0.0,0.0,,1.5,3.9,5.2,,,382.0,2.9,505.0,397.0,32.0,6.8,2.0,
931,,Atum em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,931,GRAMA,100,198.0,29.1,8.2,0.0,0.0,,1.5,3.0,2.9,,,13.0,1.4,354.0,207.0,23.0,5.9,0.9,
932,,Pepino em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,932,GRAMA,100,12.0,0.6,0.1,2.6,0.0,1.1,0.0,0.0,0.1,,1.3,42.0,0.4,875.0,92.0,9.2,,0.1,0.8
933,,Pasta de peixe em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,933,GRAMA,100,198.0,29.1,8.2,0.0,0.0,,1.5,3.0,2.9,,,13.0,1.4,354.0,207.0,23.0,5.9,0.9,
934,,Picles,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,934,GRAMA,100,12.0,0.6,0.1,2.6,0.0,1.1,0.0,0.0,0.1,,1.3,42.0,0.4,875.0,92.0,9.2,,0.1,0.8
935,,Nabo em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,935,GRAMA,100,43.3,0.9,0.2,9.9,0.0,1.6,0.0,0.1,0.1,,8.6,24.6,0.3,195.3,163.7,9.9,,0.1,23.0
936,,Strogonoff,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,936,GRAMA,100,147.7,12.8,9.1,4.1,0.0,0.4,3.8,3.0,1.5,0.3,1.6,25.1,1.3,354.2,198.5,33.6,0.4,0.5,1.4
937,,Salmão em conserva,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,937,GRAMA,100,136.0,23.1,4.8,0.0,0.0,,0.8,0.9,1.4,,,277.0,0.9,399.0,311.0,23.0,11.7,1.3,
938,,Creme de cebola light,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,938,GRAMA,100,46.3,0.8,2.5,5.3,0.0,0.2,0.8,0.8,0.7,0.3,2.7,59.2,0.2,374.7,89.4,15.2,0.0,0.2,1.3
939,,Creme de legumes light,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,939,GRAMA,100,10.6,0.5,0.0,2.1,0.0,0.2,0.0,0.0,0.0,,0.4,6.5,0.1,289.6,22.7,14.0,,0.0,1.6
940,,Yakissoba light,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,940,GRAMA,100,80.0,3.0,0.5,15.6,0.0,1.0,0.1,0.1,0.2,,0.3,7.4,0.7,398.2,30.6,5.1,,0.0,0.2
941,,Atum em conserva light,PADRAO,TRUE,VEGANO,,TRUE,2024-08-29 00:00:00,941,GRAMA,100,116.0,25.5,0.8,0.0,0.0,,0.2,0.2,0.3,,,11.0,1.5,338.0,237.0,17.0,4.0,0.3,
942,,Frango inteiro,CRU,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,942,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,4.2,5.9,4.5,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
943,,Frango inteiro,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,943,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,4.2,5.9,4.5,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
944,,Frango inteiro,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,944,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,4.2,5.9,4.5,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
945,,Frango inteiro,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,945,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,4.2,5.9,4.5,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
946,,Frango inteiro,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,946,GRAMA,100,261.7,27.3,16.2,0.0,0.0,,4.2,5.9,4.5,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
947,,Frango inteiro,REFOGADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,947,GRAMA,100,261.7,27.3,16.2,0.0,0.0,,4.2,5.9,4.5,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
948,,Parte de galinha ou frango,CRU,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,948,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
949,,Parte de galinha ou frango,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,949,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
950,,Parte de galinha ou frango,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,950,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
951,,Parte de galinha ou frango,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,951,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
952,,Parte de galinha ou frango,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,952,GRAMA,100,261.7,27.3,16.2,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
953,,Parte de galinha ou frango,REFOGADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,953,GRAMA,100,261.7,27.3,16.2,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
954,,Frango em pedaços,CRU,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,954,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
955,,Frango em pedaços,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,955,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
956,,Frango em pedaços,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,956,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
957,,Frango em pedaços,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,957,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
958,,Frango em pedaços,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,958,GRAMA,100,261.7,27.3,16.2,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
959,,Frango em pedaços,REFOGADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,959,GRAMA,100,261.7,27.3,16.2,0.0,0.0,,3.8,5.3,3.0,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
960,,Galinha em pedaços,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,960,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,4.2,5.9,4.5,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
961,,Galinha em pedaços,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,961,GRAMA,100,239.0,27.3,13.6,0.0,0.0,,4.2,5.9,4.5,0.5,,15.0,1.3,82.0,223.0,48.0,0.3,0.3,
